over,ball,current_score,wickets,balls_remaining,runs_last_5_overs,final_score
5,5,9,0,81,7,42
5,6,9,0,80,5,42
5,7,9,0,79,5,42
6,1,11,0,78,7,42
6,2,12,0,77,8,42
6,3,13,0,76,9,42
6,4,14,0,75,9,42
6,5,16,0,74,11,42
6,6,16,0,73,11,42
7,1,16,0,72,11,42
7,2,16,0,71,11,42
7,3,16,0,70,11,42
7,4,18,0,69,13,42
7,5,20,0,68,15,42
7,6,20,0,67,15,42
8,1,21,0,66,15,42
8,2,21,0,65,15,42
8,3,21,0,64,14,42
8,4,21,0,63,14,42
8,5,21,0,62,14,42
8,6,21,0,61,14,42
9,1,21,0,60,14,42
9,2,21,0,59,13,42
9,3,25,0,58,17,42
9,4,25,0,57,17,42
9,5,25,0,56,17,42
9,6,25,0,55,17,42
10,1,25,0,54,17,42
10,2,25,0,53,17,42
10,3,25,0,52,17,42
10,4,25,0,51,16,42
10,5,25,0,50,16,42
10,6,27,0,49,18,42
11,1,27,0,48,16,42
11,2,27,0,47,15,42
11,3,31,0,46,18,42
11,4,31,0,45,17,42
11,5,31,0,44,15,42
11,6,31,0,43,15,42
12,1,33,0,42,17,42
12,2,33,0,41,17,42
12,3,34,0,40,18,42
12,4,34,0,39,16,42
12,5,36,0,38,16,42
12,6,37,0,37,17,42
13,1,37,0,36,16,42
13,2,38,0,35,17,42
13,3,39,0,34,18,42
13,4,40,0,33,19,42
13,5,40,0,32,19,42
13,6,41,0,31,20,42
13,7,41,0,30,20,42
14,1,42,0,29,21,42
14,2,42,0,28,17,42
14,3,42,0,27,17,42
0,1,0,0,119,0,42
0,2,0,0,118,0,42
0,3,0,0,117,0,42
0,4,1,0,116,1,42
0,5,2,0,115,2,42
0,6,2,0,114,2,42
0,7,2,0,113,2,42
1,1,2,0,112,2,42
1,2,2,0,111,2,42
1,3,3,0,110,3,42
1,4,3,0,109,3,42
1,5,3,0,108,3,42
1,6,3,0,107,3,42
2,1,3,0,106,3,42
2,2,3,0,105,3,42
2,3,3,0,104,3,42
2,4,4,0,103,4,42
2,5,4,0,102,4,42
2,6,4,0,101,4,42
3,1,4,0,100,4,42
3,2,6,0,99,6,42
3,3,6,0,98,6,42
3,4,6,0,97,6,42
3,5,6,0,96,6,42
3,6,6,0,95,6,42
4,1,7,0,94,7,42
4,2,7,0,93,7,42
4,3,7,0,92,7,42
4,4,7,0,91,7,42
4,5,8,0,90,8,42
4,6,8,0,89,8,42
4,7,9,0,88,9,42
4,8,9,0,87,9,42
5,1,10,0,86,9,42
5,2,11,0,85,9,42
5,3,12,0,84,10,42
5,4,16,0,83,14,42
5,5,17,0,82,15,42
5,6,17,0,81,15,42
5,7,17,0,80,14,42
5,8,17,0,79,14,42
6,1,17,0,78,14,42
6,2,17,0,77,14,42
6,3,18,0,76,15,42
6,4,18,0,75,15,42
6,5,18,0,74,15,42
6,6,18,0,73,14,42
7,1,18,0,72,14,42
7,2,18,0,71,14,42
7,3,18,0,70,14,42
7,4,18,0,69,12,42
7,5,18,0,68,12,42
7,6,18,0,67,12,42
8,1,18,0,66,12,42
8,2,18,0,65,12,42
8,3,19,0,64,12,42
8,4,20,0,63,13,42
8,5,20,0,62,13,42
8,6,20,0,61,13,42
9,1,20,0,60,12,42
9,2,21,0,59,13,42
9,3,21,0,58,12,42
9,4,23,0,57,14,42
9,5,27,0,56,17,42
9,6,27,0,55,16,42
10,1,28,0,54,16,42
10,2,28,0,53,12,42
10,3,28,0,52,11,42
10,4,28,0,51,11,42
10,5,28,0,50,11,42
10,6,28,0,49,11,42
11,1,28,0,48,11,42
11,2,28,0,47,11,42
11,3,28,0,46,10,42
11,4,28,0,45,10,42
11,5,28,0,44,10,42
11,6,28,0,43,10,42
12,1,28,0,42,10,42
12,2,29,0,41,11,42
12,3,30,0,40,12,42
12,4,31,0,39,13,42
12,5,31,0,38,13,42
12,6,31,0,37,13,42
12,7,32,0,36,14,42
13,1,32,0,35,14,42
13,2,32,0,34,13,42
13,3,35,0,33,15,42
13,4,35,0,32,15,42
13,5,36,0,31,16,42
13,6,36,0,30,16,42
14,1,36,0,29,15,42
14,2,36,0,28,15,42
14,3,36,0,27,13,42
14,4,36,0,26,9,42
14,5,37,0,25,10,42
14,6,37,0,24,9,42
15,1,38,0,23,10,42
15,2,38,0,22,10,42
15,3,38,0,21,10,42
15,4,38,0,20,10,42
15,5,39,0,19,11,42
15,6,40,0,18,12,42
16,1,40,0,17,12,42
16,2,40,0,16,12,42
16,3,40,0,15,12,42
16,4,40,0,14,12,42
16,5,40,0,13,12,42
16,6,40,0,12,12,42
17,1,40,0,11,11,42
17,2,40,0,10,10,42
17,3,41,0,9,10,42
17,4,41,0,8,10,42
17,5,41,0,7,10,42
17,6,41,0,6,9,42
18,1,41,0,5,9,42
18,2,41,0,4,9,42
18,3,41,0,3,6,42
18,4,42,0,2,7,42
18,5,42,0,1,6,42
0,1,0,0,119,0,249
0,2,1,0,118,1,249
0,3,1,0,117,1,249
0,4,2,0,116,2,249
0,5,2,0,115,2,249
0,6,3,0,114,3,249
1,1,4,0,113,4,249
1,2,8,0,112,8,249
1,3,11,0,111,11,249
1,4,15,0,110,15,249
1,5,16,0,109,16,249
1,6,23,0,108,23,249
1,7,29,0,107,29,249
1,8,30,0,106,30,249
2,1,30,0,105,30,249
2,2,31,0,104,31,249
2,3,31,0,103,31,249
2,4,31,0,102,31,249
2,5,31,0,101,31,249
2,6,32,0,100,32,249
3,1,33,0,99,33,249
3,2,34,0,98,34,249
3,3,35,0,97,35,249
3,4,35,0,96,35,249
3,5,36,0,95,36,249
3,6,37,0,94,37,249
4,1,38,0,93,38,249
4,2,44,0,92,44,249
4,3,45,0,91,45,249
4,4,45,0,90,45,249
4,5,49,0,89,49,249
4,6,49,0,88,48,249
5,1,50,0,87,49,249
5,2,51,0,86,49,249
5,3,52,0,85,50,249
5,4,52,0,84,49,249
5,5,54,0,83,50,249
5,6,58,0,82,50,249
6,1,59,0,81,48,249
6,2,65,0,80,50,249
6,3,65,0,79,49,249
6,4,67,0,78,44,249
6,5,67,0,77,38,249
6,6,69,0,76,39,249
7,1,69,0,75,39,249
7,2,73,0,74,42,249
7,3,74,0,73,43,249
7,4,74,0,72,43,249
7,5,74,0,71,43,249
7,6,78,0,70,46,249
8,1,80,0,69,47,249
8,2,81,0,68,47,249
8,3,81,0,67,46,249
8,4,83,0,66,48,249
8,5,85,0,65,49,249
8,6,85,0,64,48,249
9,1,86,0,63,48,249
9,2,87,0,62,43,249
9,3,88,0,61,43,249
9,4,88,0,60,43,249
9,5,89,0,59,40,249
9,6,89,0,58,40,249
10,1,95,0,57,45,249
10,2,101,0,56,50,249
10,3,102,0,55,50,249
10,4,103,0,54,51,249
10,5,103,0,53,49,249
10,6,104,0,52,46,249
11,1,104,0,51,45,249
11,2,105,0,50,40,249
11,3,111,0,49,46,249
11,4,113,0,48,46,249
11,5,114,0,47,47,249
11,6,115,0,46,46,249
12,1,116,0,45,47,249
12,2,122,0,44,49,249
12,3,128,0,43,54,249
12,4,132,0,42,58,249
12,5,138,0,41,64,249
12,6,139,0,40,61,249
12,7,140,0,39,60,249
13,1,140,0,38,59,249
13,2,140,0,37,59,249
13,3,141,0,36,58,249
13,4,145,0,35,60,249
13,5,146,0,34,61,249
13,6,150,0,33,64,249
13,7,151,0,32,64,249
14,1,152,0,31,64,249
14,2,153,0,30,65,249
14,3,159,0,29,70,249
14,4,160,0,28,71,249
14,5,166,0,27,71,249
14,6,172,0,26,71,249
15,1,173,0,25,71,249
15,2,174,0,24,71,249
15,3,174,0,23,71,249
15,4,178,0,22,74,249
15,5,179,0,21,75,249
15,6,180,0,20,75,249
16,1,186,0,19,75,249
16,2,190,0,18,77,249
16,3,191,0,17,77,249
16,4,197,0,16,82,249
16,5,197,0,15,81,249
16,6,203,0,14,81,249
17,1,203,0,13,75,249
17,2,204,0,12,72,249
17,3,205,0,11,67,249
17,4,209,0,10,70,249
17,5,214,0,9,74,249
17,6,214,0,8,74,249
17,7,220,0,7,80,249
18,1,224,0,6,83,249
18,2,225,0,5,80,249
18,3,225,0,4,79,249
18,4,229,0,3,79,249
18,5,230,0,2,79,249
18,6,232,0,1,80,249
19,1,234,0,0,81,249
19,2,236,0,-1,77,249
19,3,240,0,-2,80,249
19,4,241,0,-3,75,249
19,5,246,0,-4,74,249
19,6,247,0,-5,74,249
19,7,249,0,-6,75,249
0,1,0,0,119,0,32
0,2,0,0,118,0,32
0,3,0,0,117,0,32
0,4,1,0,116,1,32
0,5,1,0,115,1,32
0,6,2,0,114,2,32
0,7,2,0,113,2,32
1,1,2,0,112,2,32
1,2,2,0,111,2,32
1,3,3,0,110,3,32
1,4,3,0,109,3,32
1,5,3,0,108,3,32
1,6,3,0,107,3,32
2,1,3,0,106,3,32
2,2,3,0,105,3,32
2,3,3,0,104,3,32
2,4,5,0,103,5,32
2,5,5,0,102,5,32
2,6,5,0,101,5,32
3,1,6,0,100,6,32
3,2,6,0,99,6,32
3,3,6,0,98,6,32
3,4,6,0,97,6,32
3,5,7,0,96,7,32
3,6,7,0,95,7,32
4,1,7,0,94,7,32
4,2,7,0,93,7,32
4,3,7,0,92,7,32
4,4,7,0,91,7,32
4,5,7,0,90,7,32
4,6,8,0,89,8,32
5,1,12,0,88,12,32
5,2,14,0,87,14,32
5,3,14,0,86,13,32
5,4,14,0,85,13,32
5,5,14,0,84,12,32
5,6,14,0,83,12,32
6,1,14,0,82,12,32
6,2,15,0,81,13,32
6,3,15,0,80,12,32
6,4,15,0,79,12,32
6,5,15,0,78,12,32
6,6,15,0,77,12,32
6,7,15,0,76,12,32
7,1,15,0,75,12,32
7,2,15,0,74,12,32
7,3,15,0,73,10,32
7,4,15,0,72,10,32
7,5,15,0,71,10,32
7,6,15,0,70,9,32
8,1,15,0,69,9,32
8,2,19,0,68,13,32
8,3,19,0,67,13,32
8,4,19,0,66,12,32
8,5,19,0,65,12,32
8,6,20,0,64,13,32
8,7,20,0,63,13,32
9,1,20,0,62,13,32
9,2,26,0,61,19,32
9,3,30,0,60,23,32
9,4,30,0,59,22,32
9,5,32,0,58,20,32
9,6,32,0,57,18,32
10,1,32,0,56,18,32
10,2,32,0,55,18,32
0,1,0,0,119,0,94
0,2,2,0,118,2,94
0,3,2,0,117,2,94
0,4,2,0,116,2,94
0,5,2,0,115,2,94
0,6,2,0,114,2,94
1,1,3,0,113,3,94
1,2,4,0,112,4,94
1,3,4,0,111,4,94
1,4,5,0,110,5,94
1,5,6,0,109,6,94
1,6,6,0,108,6,94
1,7,7,0,107,7,94
1,8,7,0,106,7,94
2,1,7,0,105,7,94
2,2,8,0,104,8,94
2,3,9,0,103,9,94
2,4,9,0,102,9,94
2,5,13,0,101,13,94
2,6,13,0,100,13,94
3,1,13,0,99,13,94
3,2,13,0,98,13,94
3,3,14,0,97,14,94
3,4,15,0,96,15,94
3,5,15,0,95,15,94
3,6,15,0,94,15,94
3,7,16,0,93,16,94
3,8,16,0,92,16,94
3,9,16,0,91,16,94
4,1,16,0,90,16,94
4,2,17,0,89,17,94
4,3,17,0,88,15,94
4,4,17,0,87,15,94
4,5,17,0,86,15,94
4,6,17,0,85,15,94
5,1,19,0,84,17,94
5,2,19,0,83,16,94
5,3,20,0,82,16,94
5,4,20,0,81,16,94
5,5,24,0,80,19,94
5,6,25,0,79,19,94
6,1,25,0,78,19,94
6,2,25,0,77,18,94
6,3,25,0,76,18,94
6,4,25,0,75,18,94
6,5,27,0,74,19,94
6,6,27,0,73,18,94
7,1,27,0,72,18,94
7,2,27,0,71,14,94
7,3,27,0,70,14,94
7,4,27,0,69,14,94
7,5,27,0,68,14,94
7,6,27,0,67,13,94
8,1,28,0,66,13,94
8,2,32,0,65,17,94
8,3,36,0,64,21,94
8,4,36,0,63,20,94
8,5,37,0,62,21,94
8,6,41,0,61,25,94
9,1,41,0,60,25,94
9,2,41,0,59,24,94
9,3,41,0,58,24,94
9,4,41,0,57,24,94
9,5,41,0,56,24,94
9,6,43,0,55,26,94
10,1,43,0,54,24,94
10,2,44,0,53,25,94
10,3,48,0,52,28,94
10,4,49,0,51,29,94
10,5,49,0,50,25,94
10,6,49,0,49,24,94
11,1,49,0,48,24,94
11,2,49,0,47,24,94
11,3,49,0,46,24,94
11,4,49,0,45,24,94
11,5,49,0,44,22,94
11,6,49,0,43,22,94
12,1,50,0,42,23,94
12,2,50,0,41,23,94
12,3,50,0,40,23,94
12,4,53,0,39,26,94
12,5,57,0,38,30,94
12,6,59,0,37,32,94
13,1,59,0,36,31,94
13,2,59,0,35,27,94
13,3,59,0,34,23,94
13,4,59,0,33,23,94
13,5,59,0,32,22,94
13,6,59,0,31,18,94
14,1,59,0,30,18,94
14,2,59,0,29,18,94
14,3,65,0,28,24,94
14,4,66,0,27,25,94
14,5,67,0,26,26,94
14,6,67,0,25,24,94
15,1,67,0,24,24,94
15,2,68,0,23,24,94
15,3,69,0,22,21,94
15,4,72,0,21,23,94
15,5,72,0,20,23,94
15,6,73,0,19,24,94
15,7,73,0,18,24,94
15,8,73,0,17,24,94
16,1,77,0,16,28,94
16,2,77,0,15,28,94
16,3,77,0,14,28,94
16,4,78,0,13,29,94
16,5,78,0,12,28,94
16,6,84,0,11,34,94
17,1,84,0,10,34,94
17,2,85,0,9,32,94
17,3,85,0,8,28,94
17,4,85,0,7,26,94
17,5,85,0,6,26,94
17,6,85,0,5,26,94
18,1,85,0,4,26,94
18,2,85,0,3,26,94
18,3,85,0,2,26,94
18,4,85,0,1,26,94
18,5,85,0,0,26,94
18,6,86,0,-1,27,94
19,1,86,0,-2,21,94
19,2,90,0,-3,24,94
19,3,92,0,-4,25,94
19,4,93,0,-5,26,94
19,5,94,0,-6,27,94
19,6,94,0,-7,26,94
0,1,0,0,119,0,128
0,2,0,0,118,0,128
0,3,1,0,117,1,128
0,4,1,0,116,1,128
0,5,1,0,115,1,128
0,6,2,0,114,2,128
0,7,2,0,113,2,128
1,1,4,0,112,4,128
1,2,6,0,111,6,128
1,3,6,0,110,6,128
1,4,6,0,109,6,128
1,5,7,0,108,7,128
1,6,7,0,107,7,128
2,1,7,0,106,7,128
2,2,7,0,105,7,128
2,3,8,0,104,8,128
2,4,8,0,103,8,128
2,5,8,0,102,8,128
2,6,8,0,101,8,128
3,1,8,0,100,8,128
3,2,8,0,99,8,128
3,3,8,0,98,8,128
3,4,9,0,97,9,128
3,5,9,0,96,9,128
3,6,9,0,95,9,128
4,1,9,0,94,9,128
4,2,9,0,93,9,128
4,3,9,0,92,9,128
4,4,10,0,91,10,128
4,5,11,0,90,11,128
4,6,13,0,89,13,128
5,1,13,0,88,13,128
5,2,13,0,87,12,128
5,3,14,0,86,13,128
5,4,14,0,85,13,128
5,5,14,0,84,12,128
5,6,14,0,83,12,128
6,1,14,0,82,10,128
6,2,14,0,81,8,128
6,3,17,0,80,11,128
6,4,17,0,79,11,128
6,5,17,0,78,10,128
6,6,17,0,77,10,128
7,1,18,0,76,11,128
7,2,19,0,75,12,128
7,3,20,0,74,12,128
7,4,22,0,73,14,128
7,5,24,0,72,16,128
7,6,28,0,71,20,128
7,7,29,0,70,21,128
8,1,29,0,69,21,128
8,2,29,0,68,21,128
8,3,35,0,67,26,128
8,4,37,0,66,28,128
8,5,37,0,65,28,128
8,6,41,0,64,32,128
9,1,42,0,63,33,128
9,2,42,0,62,33,128
9,3,43,0,61,33,128
9,4,43,0,60,32,128
9,5,43,0,59,30,128
9,6,43,0,58,30,128
10,1,43,0,57,30,128
10,2,43,0,56,29,128
10,3,43,0,55,29,128
10,4,43,0,54,29,128
10,5,44,0,53,30,128
10,6,44,0,52,30,128
11,1,44,0,51,30,128
11,2,44,0,50,27,128
11,3,44,0,49,27,128
11,4,48,0,48,31,128
11,5,49,0,47,32,128
11,6,50,0,46,32,128
12,1,50,0,45,31,128
12,2,50,0,44,30,128
12,3,51,0,43,29,128
12,4,55,0,42,31,128
12,5,55,0,41,27,128
12,6,55,0,40,26,128
13,1,55,0,39,26,128
13,2,56,0,38,27,128
13,3,56,0,37,21,128
13,4,56,0,36,19,128
13,5,57,0,35,20,128
13,6,57,0,34,16,128
13,7,61,0,33,19,128
14,1,61,0,32,19,128
14,2,62,0,31,19,128
14,3,62,0,30,19,128
14,4,66,0,29,23,128
14,5,67,0,28,24,128
14,6,71,0,27,28,128
15,1,72,0,26,29,128
15,2,72,0,25,29,128
15,3,76,0,24,33,128
15,4,76,0,23,32,128
15,5,77,0,22,33,128
15,6,78,0,21,34,128
15,7,80,0,20,36,128
16,1,84,0,19,40,128
16,2,84,0,18,36,128
16,3,88,0,17,39,128
16,4,89,0,16,39,128
16,5,89,0,15,39,128
16,6,89,0,14,39,128
17,1,90,0,13,39,128
17,2,91,0,12,36,128
17,3,91,0,11,36,128
17,4,93,0,10,38,128
17,5,97,0,9,42,128
17,6,101,0,8,45,128
18,1,102,0,7,46,128
18,2,102,0,6,46,128
18,3,102,0,5,45,128
18,4,102,0,4,45,128
18,5,106,0,3,45,128
18,6,107,0,2,46,128
18,7,108,0,1,46,128
19,1,110,0,0,48,128
19,2,114,0,-1,48,128
19,3,120,0,-2,53,128
19,4,124,0,-3,53,128
19,5,128,0,-4,56,128
19,6,128,0,-5,56,128
0,1,0,0,119,0,173
0,2,4,0,118,4,173
0,3,5,0,117,5,173
0,4,6,0,116,6,173
0,5,6,0,115,6,173
0,6,6,0,114,6,173
1,1,6,0,113,6,173
1,2,7,0,112,7,173
1,3,7,0,111,7,173
1,4,7,0,110,7,173
1,5,7,0,109,7,173
1,6,8,0,108,8,173
2,1,8,0,107,8,173
2,2,8,0,106,8,173
2,3,8,0,105,8,173
2,4,8,0,104,8,173
2,5,12,0,103,12,173
2,6,16,0,102,16,173
3,1,16,0,101,16,173
3,2,22,0,100,22,173
3,3,28,0,99,28,173
3,4,29,0,98,29,173
3,5,33,0,97,33,173
3,6,34,0,96,34,173
4,1,34,0,95,34,173
4,2,34,0,94,34,173
4,3,34,0,93,34,173
4,4,36,0,92,36,173
4,5,36,0,91,36,173
4,6,36,0,90,36,173
5,1,36,0,89,36,173
5,2,37,0,88,33,173
5,3,37,0,87,32,173
5,4,37,0,86,31,173
5,5,38,0,85,32,173
5,6,39,0,84,33,173
6,1,40,0,83,34,173
6,2,40,0,82,33,173
6,3,44,0,81,37,173
6,4,48,0,80,41,173
6,5,49,0,79,42,173
6,6,51,0,78,43,173
7,1,51,0,77,43,173
7,2,53,0,76,45,173
7,3,53,0,75,45,173
7,4,54,0,74,46,173
7,5,54,0,73,42,173
7,6,56,0,72,40,173
8,1,57,0,71,41,173
8,2,61,0,70,39,173
8,3,62,0,69,34,173
8,4,66,0,68,37,173
8,5,66,0,67,33,173
8,6,67,0,66,33,173
9,1,67,0,65,33,173
9,2,67,0,64,33,173
9,3,73,0,63,39,173
9,4,73,0,62,37,173
9,5,73,0,61,37,173
9,6,79,0,60,43,173
10,1,81,0,59,45,173
10,2,82,0,58,45,173
10,3,83,0,57,46,173
10,4,83,0,56,46,173
10,5,83,0,55,45,173
10,6,84,0,54,45,173
11,1,84,0,53,44,173
11,2,84,0,52,44,173
11,3,84,0,51,40,173
11,4,84,0,50,36,173
11,5,84,0,49,35,173
11,6,84,0,48,33,173
12,1,84,0,47,33,173
12,2,84,0,46,31,173
12,3,86,0,45,33,173
12,4,87,0,44,33,173
12,5,93,0,43,39,173
12,6,94,0,42,38,173
13,1,98,0,41,41,173
13,2,98,0,40,37,173
13,3,98,0,39,36,173
13,4,98,0,38,32,173
13,5,99,0,37,33,173
13,6,100,0,36,33,173
14,1,100,0,35,33,173
14,2,100,0,34,33,173
14,3,100,0,33,27,173
14,4,100,0,32,27,173
14,5,105,0,31,32,173
14,6,106,0,30,27,173
14,7,107,0,29,26,173
14,8,108,0,28,26,173
14,9,110,0,27,27,173
15,1,110,0,26,27,173
15,2,111,0,25,28,173
15,3,117,0,24,33,173
15,4,119,0,23,35,173
15,5,125,0,22,41,173
15,6,126,0,21,42,173
16,1,132,0,20,48,173
16,2,132,0,19,48,173
16,3,132,0,18,48,173
16,4,138,0,17,54,173
16,5,142,0,16,58,173
16,6,143,0,15,57,173
17,1,144,0,14,57,173
17,2,144,0,13,51,173
17,3,144,0,12,50,173
17,4,144,0,11,46,173
17,5,146,0,10,48,173
17,6,147,0,9,49,173
18,1,148,0,8,50,173
18,2,150,0,7,51,173
18,3,152,0,6,52,173
18,4,153,0,5,53,173
18,5,154,0,4,54,173
18,6,154,0,3,54,173
18,7,158,0,2,58,173
19,1,159,0,1,54,173
19,2,160,0,0,54,173
19,3,161,0,-1,54,173
19,4,161,0,-2,53,173
19,5,163,0,-3,53,173
19,6,167,0,-4,57,173
19,7,173,0,-5,62,173
0,1,0,0,119,0,84
0,2,0,0,118,0,84
0,3,0,0,117,0,84
0,4,0,0,116,0,84
0,5,0,0,115,0,84
0,6,0,0,114,0,84
1,1,2,0,113,2,84
1,2,2,0,112,2,84
1,3,6,0,111,6,84
1,4,6,0,110,6,84
1,5,6,0,109,6,84
1,6,6,0,108,6,84
2,1,6,0,107,6,84
2,2,6,0,106,6,84
2,3,7,0,105,7,84
2,4,8,0,104,8,84
2,5,9,0,103,9,84
2,6,9,0,102,9,84
3,1,9,0,101,9,84
3,2,9,0,100,9,84
3,3,11,0,99,11,84
3,4,11,0,98,11,84
3,5,11,0,97,11,84
3,6,11,0,96,11,84
4,1,11,0,95,11,84
4,2,15,0,94,15,84
4,3,15,0,93,15,84
4,4,15,0,92,15,84
4,5,15,0,91,15,84
4,6,16,0,90,16,84
5,1,16,0,89,16,84
5,2,16,0,88,16,84
5,3,16,0,87,16,84
5,4,16,0,86,16,84
5,5,16,0,85,16,84
5,6,17,0,84,17,84
6,1,17,0,83,15,84
6,2,21,0,82,19,84
6,3,22,0,81,16,84
6,4,23,0,80,17,84
6,5,24,0,79,18,84
6,6,25,0,78,19,84
6,7,25,0,77,19,84
7,1,26,0,76,20,84
7,2,26,0,75,19,84
7,3,26,0,74,18,84
7,4,27,0,73,18,84
7,5,27,0,72,18,84
7,6,29,0,71,20,84
7,7,29,0,70,20,84
8,1,30,0,69,19,84
8,2,30,0,68,19,84
8,3,34,0,67,23,84
8,4,34,0,66,23,84
8,5,34,0,65,23,84
8,6,35,0,64,20,84
9,1,35,0,63,20,84
9,2,35,0,62,20,84
9,3,35,0,61,20,84
9,4,39,0,60,23,84
9,5,39,0,59,23,84
9,6,39,0,58,23,84
10,1,39,0,57,23,84
10,2,39,0,56,23,84
10,3,40,0,55,24,84
10,4,40,0,54,23,84
10,5,40,0,53,23,84
10,6,40,0,52,19,84
11,1,40,0,51,18,84
11,2,41,0,50,18,84
11,3,41,0,49,17,84
11,4,41,0,48,16,84
11,5,41,0,47,16,84
11,6,45,0,46,19,84
12,1,45,0,45,19,84
12,2,49,0,44,23,84
12,3,50,0,43,23,84
12,4,50,0,42,23,84
12,5,51,0,41,22,84
12,6,51,0,40,22,84
13,1,51,0,39,21,84
13,2,51,0,38,21,84
13,3,57,0,37,23,84
13,4,61,0,36,27,84
13,5,61,0,35,27,84
13,6,61,0,34,26,84
14,1,61,0,33,26,84
14,2,61,0,32,26,84
14,3,61,0,31,26,84
14,4,62,0,30,23,84
14,5,63,0,29,24,84
14,6,63,0,28,24,84
15,1,63,0,27,24,84
15,2,67,0,26,28,84
15,3,67,0,25,27,84
15,4,67,0,24,27,84
15,5,67,0,23,27,84
15,6,67,0,22,27,84
16,1,67,0,21,27,84
16,2,67,0,20,26,84
16,3,68,0,19,27,84
16,4,68,0,18,27,84
16,5,72,0,17,31,84
16,6,72,0,16,27,84
17,1,72,0,15,27,84
17,2,72,0,14,23,84
17,3,72,0,13,22,84
17,4,73,0,12,23,84
17,5,73,0,11,22,84
17,6,73,0,10,22,84
18,1,77,0,9,26,84
18,2,78,0,8,27,84
18,3,79,0,7,22,84
18,4,79,0,6,18,84
18,5,80,0,5,19,84
18,6,81,0,4,20,84
19,1,81,0,3,20,84
19,2,81,0,2,20,84
19,3,82,0,1,21,84
19,4,82,0,0,20,84
19,5,84,0,-1,21,84
19,6,84,0,-2,21,84
19,7,84,0,-3,21,84
0,1,0,0,119,0,40
0,2,0,0,118,0,40
0,3,0,0,117,0,40
0,4,0,0,116,0,40
0,5,0,0,115,0,40
0,6,0,0,114,0,40
1,1,0,0,113,0,40
1,2,0,0,112,0,40
1,3,1,0,111,1,40
1,4,1,0,110,1,40
1,5,5,0,109,5,40
1,6,5,0,108,5,40
2,1,5,0,107,5,40
2,2,5,0,106,5,40
2,3,6,0,105,6,40
2,4,6,0,104,6,40
2,5,6,0,103,6,40
2,6,7,0,102,7,40
3,1,7,0,101,7,40
3,2,7,0,100,7,40
3,3,8,0,99,8,40
3,4,9,0,98,9,40
3,5,9,0,97,9,40
3,6,9,0,96,9,40
3,7,9,0,95,9,40
4,1,9,0,94,9,40
4,2,9,0,93,9,40
4,3,9,0,92,9,40
4,4,9,0,91,9,40
4,5,11,0,90,11,40
4,6,12,0,89,12,40
5,1,12,0,88,12,40
5,2,12,0,87,12,40
5,3,12,0,86,12,40
5,4,14,0,85,14,40
5,5,14,0,84,14,40
5,6,16,0,83,16,40
6,1,16,0,82,16,40
6,2,16,0,81,15,40
6,3,17,0,80,16,40
6,4,17,0,79,12,40
6,5,17,0,78,12,40
6,6,19,0,77,14,40
6,7,19,0,76,14,40
7,1,20,0,75,14,40
7,2,24,0,74,18,40
7,3,24,0,73,18,40
7,4,24,0,72,17,40
7,5,24,0,71,17,40
7,6,24,0,70,17,40
8,1,24,0,69,16,40
8,2,24,0,68,15,40
8,3,24,0,67,15,40
8,4,24,0,66,15,40
8,5,28,0,65,19,40
8,6,28,0,64,19,40
9,1,28,0,63,19,40
9,2,28,0,62,19,40
9,3,28,0,61,19,40
9,4,29,0,60,18,40
9,5,29,0,59,17,40
9,6,29,0,58,17,40
10,1,29,0,57,17,40
10,2,30,0,56,18,40
10,3,31,0,55,17,40
10,4,31,0,54,17,40
10,5,31,0,53,15,40
10,6,31,0,52,15,40
11,1,31,0,51,15,40
11,2,31,0,50,14,40
11,3,31,0,49,14,40
11,4,33,0,48,16,40
11,5,33,0,47,14,40
11,6,33,0,46,14,40
12,1,33,0,45,13,40
12,2,33,0,44,9,40
12,3,34,0,43,10,40
12,4,34,0,42,10,40
12,5,34,0,41,10,40
12,6,34,0,40,10,40
13,1,34,0,39,10,40
13,2,34,0,38,10,40
13,3,34,0,37,10,40
13,4,34,0,36,10,40
13,5,34,0,35,6,40
13,6,34,0,34,6,40
14,1,36,0,33,8,40
14,2,36,0,32,8,40
14,3,36,0,31,8,40
14,4,40,0,30,11,40
14,5,40,0,29,11,40
14,6,40,0,28,11,40
15,1,40,0,27,11,40
15,2,40,0,26,10,40
15,3,40,0,25,9,40
15,4,40,0,24,9,40
15,5,40,0,23,9,40
15,6,40,0,22,9,40
16,1,40,0,21,9,40
16,2,40,0,20,9,40
16,3,40,0,19,9,40
16,4,40,0,18,7,40
0,1,0,0,119,0,112
0,2,0,0,118,0,112
0,3,1,0,117,1,112
0,4,2,0,116,2,112
0,5,2,0,115,2,112
0,6,2,0,114,2,112
0,7,2,0,113,2,112
1,1,2,0,112,2,112
1,2,3,0,111,3,112
1,3,3,0,110,3,112
1,4,4,0,109,4,112
1,5,8,0,108,8,112
1,6,8,0,107,8,112
1,7,8,0,106,8,112
1,8,8,0,105,8,112
2,1,8,0,104,8,112
2,2,8,0,103,8,112
2,3,11,0,102,11,112
2,4,11,0,101,11,112
2,5,11,0,100,11,112
2,6,14,0,99,14,112
3,1,15,0,98,15,112
3,2,15,0,97,15,112
3,3,19,0,96,19,112
3,4,19,0,95,19,112
3,5,20,0,94,20,112
3,6,20,0,93,20,112
4,1,20,0,92,20,112
